crop_variety,t_mean_Q1,t_mean_Q2,t_mean_Q3,t_mean_Q4,t_max_Q1,t_max_Q2,t_max_Q3,t_max_Q4,t_min_Q1,t_min_Q2,t_min_Q3,t_min_Q4,w_mean_Q1,w_mean_Q2,w_mean_Q3,w_mean_Q4,w_max_Q1,w_max_Q2,w_max_Q3,w_max_Q4,h_mean_Q1,h_mean_Q2,h_mean_Q3,h_mean_Q4,r_sum_Q1,r_sum_Q2,r_sum_Q3,r_sum_Q4
Tree Tomato_Black Kushner,21.88154944,22.23826168,22.72118405,21.88844164,26.77492267,27.60124423,27.19974257,26.19321489,17.93561579,18.04240135,19.10134983,18.78787029,6.771254292,7.20833808,5.917465393,5.491954997,12.27730836,13.09806105,10.95839007,9.854596547,67.64932518,62.96867492,75.06798782,81.73945723,0.262676589,0.192266177,0.34119632,0.266766445
Tree Tomato_Black Kushner,21.99086741,22.28869567,22.70462179,21.63602235,26.85683667,27.45674581,27.32907277,26.26742922,17.95964823,18.19973607,18.98768066,18.52163698,6.780532838,7.216416045,5.987599798,5.435998099,12.42402738,13.06239006,11.01472785,9.893517123,67.74422465,62.83717967,75.05989355,81.77243228,0.238146541,0.440476093,0.380264215,0.201801551
Tree Tomato_Black Kushner,21.70963674,22.3786519,22.47880358,21.84175453,26.82707275,27.67043545,27.31202904,25.99763071,17.94818491,18.17348955,19.08164528,18.43632768,6.852830386,7.506503748,6.053222416,5.318836661,12.1471553,12.96682588,11.10334438,9.88173665,67.71565696,62.81193154,75.23226452,81.69917613,0.310490416,0.454402582,0.249128263,0.382607375
Tree Tomato_Black Kushner,21.97264855,22.35965765,22.50720895,21.74384233,26.88144492,27.49990294,27.27215559,26.06951563,17.99282982,18.03786792,19.13574148,18.51585953,7.099654401,7.49634861,5.7948151,5.57520282,12.19752696,12.91852395,11.03283858,9.996602988,67.70021962,62.71278953,75.06242107,81.78899749,0.169038349,0.203378756,0.430493628,0.290061822
Tree Tomato_Black Kushner,21.93449312,22.35798945,22.54061825,21.65333828,26.91924521,27.65029639,27.46158423,26.13757343,17.89777158,17.96719557,19.03363472,18.68632217,6.853201798,7.406366192,5.781473998,5.493696528,12.20265032,13.03991858,10.9511242,9.928366174,67.80442684,62.85282004,74.93534393,81.76642719,0.129653507,0.010587127,0.371534858,0.331913276
Tree Tomato_Black Kushner,21.93465498,22.48002423,22.70361038,21.81806597,27.07751438,27.79811701,27.34581366,26.1478505,17.87042546,17.93691075,19.23625038,18.56443453,7.074872488,7.242991582,5.997254586,5.444461775,12.37081929,12.93228507,10.83157317,9.745323901,67.6492232,62.7744443,75.01903817,81.6090104,0.214989672,0.33394856,0.31586862,0.346401818
Tree Tomato_Black Kushner,21.867351,22.33607856,22.56988949,21.95824746,26.78982325,27.67560079,27.32098725,26.01009501,17.92307718,18.29362189,19.28415241,18.41661965,6.944376947,7.431667768,5.842720791,5.470656317,12.45791684,12.99687002,10.96850623,9.856771564,67.6842437,62.84934188,75.00893338,81.56488501,0.170637572,0.344655448,0.331360652,0.484379991
Watermelon_Sukari F1,21.7676887,21.01679402,22.58562588,22.45748393,25.87952613,25.42453503,27.75061874,26.82416577,18.69150447,17.40335575,18.39922326,19.01223619,5.17135941,6.077699843,7.587969769,5.236753111,9.513180642,10.67493061,13.67771076,9.69769479,84.69259601,76.82607797,61.90866011,79.67016572,0.371435869,0.345567007,0.239552838,0.347542916
Watermelon_Sukari F1,21.7676887,21.01679402,22.58562588,22.45748393,25.87952613,25.42453503,27.75061874,26.82416577,18.69150447,17.40335575,18.39922326,19.01223619,5.17135941,6.077699843,7.587969769,5.236753111,9.513180642,10.67493061,13.67771076,9.69769479,84.69259601,76.82607797,61.90866011,79.67016572,0.371435869,0.345567007,0.239552838,0.347542916
Watermelon_Sukari F1,21.96318877,22.10073138,22.70125307,21.44413914,26.11146624,26.56078452,27.91371076,25.00011932,19.02587973,18.6955796,18.43214944,18.72928913,5.484378638,7.108370825,7.86686844,5.355666523,9.894790822,12.65467079,13.91564153,9.530499514,85.1883134,73.99660253,61.21691213,83.75109229,0.370301167,0.316206882,0.225953464,0.357225021
Watermelon_Sukari F1,22.68553644,23.05987833,23.09136522,21.99344057,27.00688784,27.80568154,28.18951011,25.5339324,19.41931036,19.34811551,19.06713478,19.34060423,5.350024371,6.851215641,7.460737344,4.979714974,9.974567858,12.52857762,13.36464839,8.634174298,83.29840516,70.56670331,64.55244226,88.6102348,0.37480418,0.301114591,0.230896647,0.371018963
Watermelon_Sukari F1,21.8143889,21.05229717,22.62708167,22.4018071,25.79860811,25.30224231,27.63574674,26.91839532,18.60356659,17.26801284,18.54909808,18.74779551,5.254394612,5.967471609,7.624812524,5.366055362,9.353991116,10.82561802,13.67785796,9.888430314,84.64902076,76.76874999,61.96356177,79.75735208,0.192415845,0.446147817,0.135878627,0.419826043
Watermelon_Sukari F1,21.64647729,20.87104465,22.58264463,22.15941311,25.99898235,25.28584934,27.82260867,26.91315917,18.80380017,17.26442662,18.20566817,18.9709832,5.032509455,6.00893326,7.556591303,5.298526666,9.715046721,10.89230768,13.6880967,9.571160012,84.86666584,76.94589825,61.94942111,79.7530652,0.426718037,0.37669506,0.146370408,0.43266158
Watermelon_Sukari F1,21.74793312,21.27413991,22.70250783,22.51271109,25.78655253,25.4552975,27.85544611,26.80124874,18.63150963,17.43548674,18.38674182,18.89929301,5.03619241,5.989057498,7.588761605,5.323833237,9.573158023,10.78126852,13.61945429,9.789819845,84.8964822,77.03293864,61.88799768,79.67553433,0.315460108,0.435215229,0.175043829,0.462465032
Watermelon_Sukari F1,21.87584346,21.09842031,22.47540144,22.50932808,25.83923258,25.34742052,27.9263683,26.7683402,18.54676212,17.31714472,18.53104221,19.05150348,5.271445785,6.109169813,7.654953464,5.155357919,9.392625803,10.62041186,13.73873605,9.827231115,84.74838274,76.5978805,61.89314245,79.59339712,0.533929494,0.270877486,0.173914787,0.276378563
Watermelon_Sukari F1,21.84274089,21.26015446,22.43226364,22.41882699,25.85558637,25.57709661,27.75587397,26.88091206,18.64418711,17.42104762,18.3489501,18.95257279,4.998469895,6.100210171,7.544006573,5.296030889,9.586741454,10.71699246,13.6767922,9.641735511,84.41124691,76.99008178,61.87492966,79.77865392,0.35928297,0.223231003,0.18828873,0.223337352
Watermelon_Sukari F1,21.6940633,20.83895584,22.57306923,22.35319779,25.75985783,25.25013963,27.81035655,26.59455583,18.82754629,17.32865541,18.39428485,18.89471487,5.252255159,6.209313676,7.572596582,5.176027536,9.60065489,10.5671112,13.711091,9.575821789,84.8510593,76.74379958,62.02555319,79.5919092,0.34305966,0.342970553,0.290250359,0.463042782
Watermelon_Sukari F1,21.75689973,20.96103207,22.42674158,22.54672966,26.00413164,25.37419117,27.85729928,26.82134155,18.57821781,17.48167163,18.44188511,19.08042215,5.03017142,6.044879275,7.665101664,5.127127547,9.582433146,10.66892192,13.72402551,9.693254919,84.7144512,76.88924947,61.98455191,79.87996877,0.35037064,0.255489471,0.196609251,0.40307578
Watermelon_Sukari F1,21.92465661,20.9272584,22.67079227,22.53819937,25.87277012,25.3231804,27.65311502,26.75257233,18.65169109,17.59100434,18.29713741,19.03931297,5.196214825,6.148144279,7.541869927,5.051328522,9.434385698,10.61347631,13.55052404,9.693478968,84.62999177,76.95704996,61.82510807,79.57180335,0.268250746,0.237293365,0.167986531,0.331453766
Watermelon_Sukari F1,21.98648534,20.91059391,22.63391069,22.53238024,25.84756333,25.34787607,27.71737085,26.92019116,18.75256276,17.31101098,18.22771126,19.06057331,5.105555286,6.12350147,7.588731843,5.293449094,9.595185701,10.70802233,13.58548834,9.758155762,84.60777867,76.78261681,61.95450176,79.57518471,0.313506253,0.298672257,0.262079684,0.263594363
Watermelon_Sukari F1,21.71732443,20.86258756,22.45180113,22.51735701,25.82301762,25.61930811,27.73275193,26.77532087,18.62976859,17.40111033,18.48787971,19.25886014,5.280390309,6.066935864,7.570389846,5.326012421,9.514340176,10.76204515,13.57463063,9.866074644,84.58728996,76.77708232,61.8348222,79.70935454,0.360292634,0.356979695,0.177549948,0.284759048
Watermelon_Sukari F1,21.74099482,21.09051553,22.56601361,22.37757583,26.05863588,25.34438231,27.83103391,26.74616135,18.77753252,17.26245629,18.35996927,18.82926252,5.340637707,6.212425866,7.654970564,5.180964559,9.456691002,10.69491892,13.6212297,9.651497504,84.7996575,76.84037241,61.86696193,79.61300545,0.449180668,0.404139437,0.32498298,0.391935659
Yam_Chinese Yam,21.90788511,22.34581153,22.66868116,21.80658169,26.91832573,27.57188965,27.30948841,26.11343754,17.88177394,18.08520442,19.09363683,18.59917662,6.876400467,7.311719637,5.93214245,5.489586796,12.27584354,12.99072945,10.9085959,9.918558949,67.69231807,62.85363033,75.07307601,81.66465884,0.279274492,0.249956132,0.319922757,0.355053246
Yam_Chinese Yam,21.90788511,22.34581153,22.66868116,21.80658169,26.91832573,27.57188965,27.30948841,26.11343754,17.88177394,18.08520442,19.09363683,18.59917662,6.876400467,7.311719637,5.93214245,5.489586796,12.27584354,12.99072945,10.9085959,9.918558949,67.69231807,62.85363033,75.07307601,81.66465884,0.279274492,0.249956132,0.319922757,0.355053246
Yam_Chinese Yam,22.12688161,22.70680674,22.6345307,22.08731774,27.16262013,27.95025687,26.91660093,26.1737985,18.21093995,18.45485843,19.23968463,19.00055386,7.077943807,7.783386515,6.15547299,5.530114298,12.5674741,13.84746213,11.11457178,10.09776158,67.89466994,60.54397106,74.45503891,81.34002256,0.271639914,0.238799493,0.319135611,0.354474
Yam_Chinese Yam,22.9892693,23.26193487,23.55203496,22.26239078,27.89004237,28.55810625,28.80594587,26.04877752,19.13346056,19.04488217,19.32048473,19.42025287,6.736969994,7.777465527,7.460291998,5.316787552,12.19694892,13.96938342,13.46298857,9.478619456,69.95492069,61.08917337,61.78801874,84.64134431,0.291116561,0.231506514,0.228282492,0.354191167
Yam_Chinese Yam,21.82549958,22.40028972,22.69373447,21.77181018,26.9357872,27.51208871,27.25677891,26.08139324,17.82702928,18.04861274,18.97700397,18.65513991,6.834598586,7.299396523,6.134376438,5.306433339,12.24489069,13.0233465,10.98046563,10.04657682,67.78164292,62.90847216,74.93601727,81.74323129,0.356469732,0.353993653,0.164365399,0.379292755
Yam_Chinese Yam,22.01567388,22.30852684,22.46696647,21.89332794,26.87416143,27.52314407,27.38441364,26.05064318,17.97852397,18.14597073,19.13776327,18.62828681,6.854639669,7.261691563,5.870404462,5.404569069,12.50254773,13.09182221,10.96108593,9.780580122,67.73779775,62.87107134,75.05495112,81.66712626,0.194385503,0.112191934,0.339754482,0.348050364
Yam_Chinese Yam,22.07018638,22.34606984,22.65894293,21.8363494,26.90562321,27.52223048,27.43706944,26.24144851,17.82447889,17.90108686,19.14401062,18.51256678,6.95604167,7.362718052,5.851713302,5.557408143,12.31950216,12.94660679,10.89667158,10.06915401,67.81993485,62.82569078,75.09675678,81.77298465,0.281865967,0.310221352,0.266745366,0.296716718
Yam_Chinese Yam,21.92289229,22.2524187,22.6826151,21.96824674,26.83233802,27.47833206,27.43279486,26.07062967,17.93287946,17.9019975,18.97463874,18.65038999,7.001760357,7.308152683,6.059337316,5.621816791,12.17869134,12.9888326,10.9984928,9.806413801,67.61430023,62.76454522,75.27375127,81.85525705,0.244547305,0.389611253,0.170947215,0.330799241
Yam_Chinese Yam,22.08663324,22.26988893,22.70457691,21.70279788,26.97420277,27.35743577,27.44479987,26.06973953,18.00970908,17.9817031,19.01465803,18.61399543,6.937999087,7.39108442,5.891295807,5.481448963,12.36019989,12.92113819,10.77854794,9.947885484,67.84879703,63.10503326,75.24755086,81.76183639,0.267276352,0.33253579,0.075748553,0.18214677
Yam_Chinese Yam,21.92685225,22.56866604,22.74283144,21.67345811,26.79260718,27.63676408,27.23401164,26.18538967,17.93820986,18.03826774,19.23030798,18.76065866,6.766819481,7.455817888,5.793643582,5.627758517,12.29887675,12.9086946,10.92828866,9.820637269,67.7552996,62.73115223,74.97205637,81.64197141,0.322012173,0.316591567,0.442498624,0.273837304
Yam_Chinese Yam,21.94995758,22.38674269,22.70653541,21.79420272,26.97524837,27.38865423,27.32801447,26.18405331,17.83255932,18.06873963,19.23395778,18.56935902,6.970997178,7.136686569,5.935955469,5.55955395,12.42977801,13.17773902,10.88063152,9.932763452,67.70694672,62.78927639,75.0660088,81.61860658,0.390295212,0.360338789,0.491675782,0.355196324
Yam_Chinese Yam,21.93460159,22.37530545,22.57651942,21.82134389,26.93901732,27.45097642,27.30574156,26.03258172,17.9775659,17.98748371,19.02384939,18.51556222,6.842213581,7.309254908,6.158686559,5.461383903,12.2804655,13.20132456,10.7755592,10.00237812,67.63076772,62.82925794,75.18016054,81.76118986,0.382525517,0.200704466,0.2582377,0.344373714
Yam_Chinese Yam,21.89996807,22.15192562,22.69841507,21.92845324,26.85774608,27.64992111,27.13815479,25.8987099,17.9836805,18.29676726,19.12441743,18.60255683,6.745466711,7.331861025,5.911786804,5.621315087,12.11629039,13.02682526,10.93417841,10.00578305,67.74777062,63.02607166,74.99513497,81.87119797,0.192592265,0.401285807,0.371079824,0.305109289
Yam_Chinese Yam,21.79549039,22.42765663,22.77269636,21.77987859,26.83159069,27.62469478,27.28144975,26.08869283,17.65908475,18.04571278,19.11892996,18.72013301,6.862571482,7.28748036,5.845693131,5.504799887,12.05973539,12.80125949,10.9115944,9.972143278,67.63058214,62.9185867,74.94129208,81.44603529,0.229849632,0.237568155,0.252219369,0.423210661
Yam_Chinese Yam,21.87615111,22.38614463,22.69032925,21.6774253,26.95475695,27.55836698,27.38068608,26.21357349,17.79257424,18.19401984,19.07843406,18.5932245,6.803563319,7.342928949,5.971935616,5.622157547,12.37441067,13.08607175,10.88189878,9.726695094,67.62638354,62.94705087,75.06548737,81.81144499,0.294661152,0.140909494,0.298817897,0.336654099
Zucchini_Caserta,22.64427555,21.17069161,23.08038151,22.4946944,27.45947555,25.1518367,28.63138597,26.88250956,18.99806671,17.99724378,18.55456784,19.05006172,5.527715785,5.581412274,7.639242283,5.654353547,11.08581997,9.672326734,13.73984911,10.52887079,77.00721619,82.69835425,58.49919898,78.01086635,0.351985302,0.372532546,0.228025496,0.331568726
Zucchini_Caserta,22.64427555,21.17069161,23.08038151,22.4946944,27.45947555,25.1518367,28.63138597,26.88250956,18.99806671,17.99724378,18.55456784,19.05006172,5.527715785,5.581412274,7.639242283,5.654353547,11.08581997,9.672326734,13.73984911,10.52887079,77.00721619,82.69835425,58.49919898,78.01086635,0.351985302,0.372532546,0.228025496,0.331568726
Zucchini_Caserta,21.77723262,22.38448428,23.40313917,21.90675094,26.14509138,26.60986063,29.00358045,25.67625261,18.758565,19.21327421,18.75474976,18.92284808,4.614930344,6.877026039,8.172708501,5.820181035,8.465085127,12.43862465,14.71518481,10.22770457,85.90657485,77.66454975,53.95576477,80.5618939,0.367999022,0.34192443,0.221685507,0.332634424
Zucchini_Caserta,22.23869458,23.18404171,24.21959535,22.25612507,26.33847539,27.72133974,29.69801679,25.9242936,19.0418019,19.67473791,19.76479288,19.49071119,4.646185722,6.474803979,7.621169731,5.179535077,8.362116985,12.12919599,14.05727171,9.210351303,85.92726568,74.90004799,59.40890174,86.76289526,0.388154145,0.331094887,0.215206365,0.352410197
Zucchini_Caserta,22.71195238,21.18621482,22.99282636,22.36247363,27.61237019,25.09396046,28.85925263,27.12082985,18.83172058,18.04986528,18.51353914,19.03870639,5.640103898,5.545896501,7.641640283,5.585226775,10.94268561,9.616492103,13.84259225,10.45729509,77.29002241,82.74487742,58.52076855,77.87587167,0.244727946,0.457470747,0.246785228,0.227789007
Zucchini_Caserta,22.60005127,21.23785495,23.07949949,22.39358866,27.49906293,25.12458507,28.52667646,26.72286675,18.94921693,18.0146578,18.39843547,18.95572957,5.43643041,5.455105941,7.658374584,5.506982506,10.93890113,9.791668109,13.77666789,10.46755172,77.11042092,82.68764808,58.39905113,78.16729894,0.556485085,0.480650873,0.302056018,0.392731413
Zucchini_Caserta,22.75284846,21.13172734,23.15535859,22.26564132,27.60753847,25.02103282,28.63362929,26.9209669,19.09295993,18.1237504,18.44278037,18.89591616,5.288853271,5.633088127,7.474729726,5.702112593,10.9749935,9.65776642,13.81827927,10.48799808,76.92031599,82.79921129,58.62207619,77.8956475,0.298043078,0.262511265,0.227079278,0.221004109
Zucchini_Caserta,22.51666359,21.15258558,23.25829891,22.6128549,27.41197523,25.11511133,28.73281029,26.94760589,18.97849384,17.94987138,18.48011203,18.99442172,5.451336599,5.413038213,7.613980715,5.65092862,11.13182746,9.890550713,13.69199202,10.59544529,76.73668633,82.55158159,58.47645189,78.03567871,0.405799143,0.421168958,0.237918972,0.506237871
Zucchini_Caserta,22.60300224,21.2905271,23.15479853,22.4164548,27.64169815,25.11399512,28.80696517,26.96685033,18.89027612,17.7992978,18.47763032,19.30005765,5.588131367,5.538618069,7.545691632,5.661420189,10.94475041,9.692312572,13.76113187,10.61831987,76.92313684,82.64454035,58.4997936,78.01389376,0.170198936,0.420423122,0.141687218,0.280456316
Zucchini_Caserta,22.76117286,21.04358764,23.14309044,22.43322035,27.41118295,24.97702147,28.69665538,26.82305906,18.99376273,17.92482984,18.64685697,19.06888263,5.520148685,5.512573677,7.57300683,5.724991818,11.23834151,9.733335284,13.82009936,10.54259896,77.02941918,82.5976633,58.512799,77.91383134,0.295538111,0.409527173,0.336132312,0.373320376
Zucchini_Caserta,22.81238574,21.0345167,23.06527444,22.6090186,27.40802704,25.08331082,28.62190268,26.86828477,18.92444366,18.09941314,18.7452742,18.97242708,5.417516068,5.764097694,7.569574759,5.661639085,11.32200174,9.671361307,13.68296728,10.55133812,76.93231599,82.62659605,58.55223282,78.11131752,0.219278182,0.425900021,0.156578717,0.375643256
Zucchini_Caserta,22.77458767,21.0802091,22.98496117,22.6332827,27.48778291,25.06196981,28.55184457,26.91961614,19.02596008,18.00363437,18.56092816,19.07919055,5.532851383,5.584151762,7.790564289,5.63520437,11.1611147,9.50278185,13.78440901,10.58693995,77.2102251,82.80896188,58.50449029,78.05621161,0.40465718,0.341763931,0.333901777,0.36644849
Zucchini_Caserta,22.71764481,21.17066968,23.04858886,22.36054257,27.54099702,25.31639509,28.59720419,26.87404401,19.04881122,17.93499586,18.33345797,18.95656272,5.451239259,5.567279069,7.66429983,5.74488635,11.22737869,9.504854208,13.79917783,10.55239273,76.91969524,82.75058219,58.47640089,77.98099672,0.505611712,0.263741026,0.271802356,0.151640295
Zucchini_Caserta,22.86047517,21.2549348,23.11589368,22.63272589,27.29475032,25.14833671,28.85692351,27.00988694,18.88134365,18.08693532,18.67614223,19.19115973,5.403764163,5.627444129,7.607976719,5.594798396,11.14691686,9.529775007,13.7335213,10.50112856,76.97051878,82.58328628,58.84329972,77.94835913,0.385067703,0.413275729,0.414527756,0.226653093
Zucchini_Caserta,22.53574254,21.27881581,23.07211911,22.69594547,27.5108069,25.10298705,28.60533583,26.81590653,18.97453226,17.8445096,18.37325722,19.06273224,5.589073986,5.643798537,7.673124545,5.63573085,11.13295054,9.771072561,13.73569256,10.46988838,77.07389945,82.71071784,58.48050565,78.10709719,0.392877011,0.382643342,0.238984837,0.337259986
Beans_Wairimu,21.0156966,20.88578071,21.10008926,21.75169396,25.36138165,25.25901448,25.93128725,27.51854438,17.3693888,17.07848816,16.63829543,16.42694668,4.670117431,4.986444169,5.781790198,5.684124298,8.309560509,8.907554673,10.51808586,11.20160809,84.38440366,81.24532354,70.13933098,61.09636085,0.439683761,0.450453941,0.399117,0.359249397
Beans_Wairimu,21.0156966,20.88578071,21.10008926,21.75169396,25.36138165,25.25901448,25.93128725,27.51854438,17.3693888,17.07848816,16.63829543,16.42694668,4.670117431,4.986444169,5.781790198,5.684124298,8.309560509,8.907554673,10.51808586,11.20160809,84.38440366,81.24532354,70.13933098,61.09636085,0.439683761,0.450453941,0.399117,0.359249397
Beans_Wairimu,21.35290908,21.44535087,21.22739018,21.66862499,26.02443061,25.90166329,25.83861219,27.16714205,17.50122956,17.52623643,16.90470157,16.73867092,5.14592738,5.092226299,5.847504694,5.416558244,9.85441695,9.491103469,10.74168158,10.27777178,82.31332438,78.29477881,71.25419941,66.89505769,0.426847634,0.431347426,0.407037512,0.371266781
Beans_Wairimu,22.18004181,22.48593896,22.40015327,22.70221726,26.95637058,27.63024203,27.76597824,28.40490483,18.07062661,17.80424243,17.53658793,17.589671,4.8838294,5.601400183,5.933934908,5.630643722,9.026782935,10.55030955,11.03173426,11.18020772,81.12089031,73.31640113,65.34667914,61.27590285,0.438223391,0.427284321,0.388713654,0.354337431
Beans_Wairimu,20.9909472,20.70675249,21.01237748,21.81495613,25.43121407,25.53786622,25.87082343,27.52167153,17.26205949,17.02228189,16.41537818,16.54716345,4.600834322,5.066986991,5.697460402,5.646596277,8.458314881,8.804224808,10.58597609,11.14052787,84.45701628,81.08985526,70.19037582,61.21149181,0.455602895,0.551847985,0.426085901,0.383017443
Beans_Wairimu,21.00239285,20.85377288,20.97324168,21.64220572,25.12903168,25.18104232,25.90454164,27.45481855,17.53806556,17.15495479,16.60474835,16.48884899,4.669795114,5.118908315,5.793285428,5.621824087,8.654745756,8.993838516,10.51912952,11.13971533,84.40157533,81.09903395,70.01169353,61.08663145,0.444405703,0.438811975,0.451246158,0.244059592
Beans_Wairimu,20.95085728,20.80627295,21.2294702,21.87568845,25.27021709,25.14683997,25.89482898,27.60944858,17.37296746,16.87425665,16.51388314,16.46408916,4.7391427,4.792320301,5.814816321,5.675667677,8.423890499,8.983530282,10.5722878,11.01787259,84.30579137,81.22344881,70.08820059,61.26459698,0.271912484,0.528308326,0.407295805,0.474842659
Beans_Wairimu,21.13294192,20.63330112,20.99891968,21.63152997,25.37687846,25.34034835,26.00853543,27.61723781,17.25958368,17.04793128,16.76489064,16.50872002,4.360341737,4.968656318,5.772828284,5.828364362,8.427507054,8.884836633,10.43660715,11.23521336,84.45010371,81.13021121,70.19256076,61.07185022,0.462302535,0.356558227,0.363574339,0.356945103
Beans_Wairimu,21.15330221,20.82461018,20.91495173,21.84101736,25.38248693,25.36293232,26.13049809,27.46693915,17.48923186,17.05015974,16.52005481,16.37886799,4.74244416,5.049901386,5.685662082,5.554321201,8.308490055,9.081785133,10.50596963,11.24202523,84.27044024,81.13787098,70.23101081,61.07804926,0.475988158,0.36922293,0.422191405,0.322103133
Beans_Wairimu,20.95960638,21.01066508,21.13358127,21.76938895,25.40705285,25.13925008,25.87099383,27.32546227,17.38508514,16.94962399,16.49373765,16.21894452,4.783031231,4.954932059,5.930218304,5.588434755,8.390507368,8.917839515,10.66281987,11.24289031,84.31843289,81.2092124,70.16716555,61.13924368,0.509278251,0.482858162,0.471932107,0.401669069
Beans_Wairimu,21.07991443,20.88348926,21.06389415,21.71849787,25.41728027,25.26247651,25.82946803,27.43760445,17.25907038,17.10334965,16.58658716,16.65584281,4.748134615,5.02801114,5.701769487,5.719499376,8.250077044,8.887895834,10.46141038,11.14701848,84.3985247,81.23590526,70.0828703,61.23023917,0.483518738,0.361674095,0.438888101,0.363854001
Beans_Wairimu,20.96569074,20.97872263,21.1577201,21.7755919,25.2353191,25.15480784,25.9655095,27.38960416,17.34291276,17.06937316,16.55717088,16.17170726,4.598892578,4.925604353,5.742974429,5.710862384,8.206114041,8.744585364,10.6107347,11.26627346,84.45962416,81.22201677,70.27521458,61.01083253,0.509325463,0.613615969,0.495910524,0.501558137
Beans_Wairimu,20.89969572,21.09217424,21.15143126,21.72364208,25.47477887,25.29152821,25.90172673,27.58792155,17.36795739,16.97492854,16.55093961,16.4187497,4.743697155,4.967972954,5.694201606,5.643062716,8.091248964,8.943955539,10.56998068,11.2362994,84.2558411,81.51498398,70.15165642,61.1423178,0.439492595,0.328921109,0.542005815,0.458607812
Beans_Wairimu,21.04507267,21.05179318,21.00278266,21.76246962,25.22497111,25.35431546,25.82878692,27.55229385,17.41797184,17.0481987,16.69767742,16.43710804,4.608873775,5.061636147,5.904075912,5.660806911,8.403802293,8.955056527,10.39157375,11.19684334,84.22372453,81.26599023,70.14397386,61.09456053,0.349689236,0.337093583,0.443490873,0.222072766
Beans_Wairimu,20.90100397,20.75919802,21.18106444,21.87252774,25.17436307,25.23236243,25.90953971,27.6471337,17.3607364,17.14831824,16.56361851,16.51860031,4.735346057,5.016839125,5.79175594,5.635536307,8.24105499,8.987280003,10.51711528,11.13606924,84.24887976,81.39603021,70.08097607,61.02923241,0.660132661,0.357956294,0.424403571,0.404862342
Butternut Squash_Waltham Butternut,21.00853572,21.17376141,21.14350328,21.4167635,25.4163264,26.17497934,26.43974397,26.42591575,17.31355637,16.53647374,16.59432815,16.78995266,4.709362545,5.825158181,4.863148838,4.774854756,8.353807635,10.63936474,9.76778907,9.375582679,83.68340222,69.99193491,74.62387393,75.25109011,0.446756957,0.398005655,0.40403784,0.422319934
Butternut Squash_Waltham Butternut,21.00853572,21.17376141,21.14350328,21.4167635,25.4163264,26.17497934,26.43974397,26.42591575,17.31355637,16.53647374,16.59432815,16.78995266,4.709362545,5.825158181,4.863148838,4.774854756,8.353807635,10.63936474,9.76778907,9.375582679,83.68340222,69.99193491,74.62387393,75.25109011,0.446756957,0.398005655,0.40403784,0.422319934
Butternut Squash_Waltham Butternut,21.29040147,21.31725854,21.25535882,20.95952315,25.85350246,25.98657573,26.63132979,25.73507619,17.43167937,17.02705853,16.62647785,16.6924829,5.227500475,5.441762976,5.029381461,4.975757829,9.965047427,9.932195698,9.98523916,9.665219344,81.06420206,72.56234999,72.77279185,75.53685229,0.430051648,0.407013171,0.406767772,0.432081416
Butternut Squash_Waltham Butternut,22.34811012,22.55475304,21.70238442,20.6983086,27.09685115,27.87692348,26.90084454,24.94604166,18.20573099,17.70578463,17.473327,17.24826326,5.357202341,5.813794357,4.893685695,4.5528558,9.969174442,10.89958346,9.77771358,8.847941314,78.40606853,67.11790147,76.72442282,87.54023572,0.436515113,0.387195133,0.413534087,0.47585024
Butternut Squash_Waltham Butternut,21.05125783,21.15078708,21.08265277,21.40526055,25.47383031,26.22285924,26.31587962,26.36862508,17.51489777,16.60312937,16.66870112,16.91971501,4.581718259,5.766802379,4.907146155,4.848094963,8.295322918,10.59348437,9.665875498,9.327277661,83.64328786,70.04035265,74.52100149,75.29921552,0.515784945,0.426554094,0.339549705,0.226695988
Butternut Squash_Waltham Butternut,21.19621561,21.23431913,21.04047549,21.36349398,25.28146403,26.24461549,26.44371351,26.55763743,17.34752123,16.61413566,16.55015876,16.86522902,4.704968905,6.105621864,4.843360827,4.714230083,8.325097642,10.68228018,9.619151969,9.276618022,83.65911528,69.92595963,74.44465808,75.32830609,0.631441279,0.358048377,0.180691908,0.207436217
Butternut Squash_Waltham Butternut,21.09346038,21.22097906,21.20371221,21.571392,25.39507523,26.18692274,26.58291489,26.33121512,17.3570158,16.6927029,16.48487725,16.91032205,4.66918425,5.818303645,4.856683462,4.923924976,8.597122633,10.44263564,9.854038338,9.464194808,83.64867107,69.90067215,74.81842508,75.28746615,0.443663749,0.585943333,0.275577138,0.427016958
Butternut Squash_Waltham Butternut,20.81803064,21.19173751,21.04557206,21.31846611,25.41156325,26.16487066,26.38919021,26.26374181,17.51327245,16.55482271,16.71446935,16.76484806,4.702631575,5.786970921,4.962646012,4.78901372,8.275266536,10.82662731,9.940898912,9.330403421,83.45842901,70.04205492,74.57588659,75.28500873,0.441602985,0.346807668,0.405514194,0.333820651
Butternut Squash_Waltham Butternut,21.0501927,21.05766371,21.08221698,21.43675592,25.37297761,26.11643582,26.16677159,26.50495491,17.1729512,16.53628958,16.52727784,16.93100394,4.577492822,5.747614753,4.791225363,4.742765382,8.546488829,10.56442817,9.561681697,9.437349771,83.71676829,70.04256052,74.77147604,75.32714213,0.551082016,0.463435657,0.466799288,0.491951426
